ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-12-23,203.9317052349697,86.18151462852828,239.63707858894333,203.9317052349697,203.9317052349697,-36.760617583314286,-36.760617583314286,-36.760617583314286,-36.760617583314286,-36.760617583314286,-36.760617583314286,0.0,0.0,0.0,167.17108765165543
2017-12-24,204.37909490791827,108.83476466001505,253.18192333274453,204.37909490791827,204.37909490791827,-24.622896456053702,-24.622896456053702,-24.622896456053702,-24.622896456053702,-24.622896456053702,-24.622896456053702,0.0,0.0,0.0,179.75619845186458
2017-12-25,204.82648458086683,148.93590328299678,298.4007907115495,204.82648458086683,204.82648458086683,21.63648822341864,21.63648822341864,21.63648822341864,21.63648822341864,21.63648822341864,21.63648822341864,0.0,0.0,0.0,226.46297280428547
2017-12-26,205.27387425381536,149.867369587331,300.5463345023667,205.27387425381536,205.27387425381536,19.320975719629033,19.320975719629033,19.320975719629033,19.320975719629033,19.320975719629033,19.320975719629033,0.0,0.0,0.0,224.5948499734444
2017-12-27,205.72126392676398,146.3887308156252,293.39707228811454,205.72126392676398,205.72126392676398,14.139579247721187,14.139579247721187,14.139579247721187,14.139579247721187,14.139579247721187,14.139579247721187,0.0,0.0,0.0,219.86084317448518
2017-12-28,206.16865359971254,134.5415512553323,283.49023696233735,206.16865359971254,206.16865359971254,7.1645691850144715,7.1645691850144715,7.1645691850144715,7.1645691850144715,7.1645691850144715,7.1645691850144715,0.0,0.0,0.0,213.333222784727
2017-12-29,206.6160432726611,124.1097606700816,285.76589245565526,206.6160432726611,206.6160432726611,-0.878098336410921,-0.878098336410921,-0.878098336410921,-0.878098336410921,-0.878098336410921,-0.878098336410921,0.0,0.0,0.0,205.7379449362502
2017-12-30,207.06343294560966,94.27217606842562,245.23645247651464,207.06343294560966,207.06343294560966,-36.76061758328356,-36.76061758328356,-36.76061758328356,-36.76061758328356,-36.76061758328356,-36.76061758328356,0.0,0.0,0.0,170.3028153623261
2017-12-31,207.51082261855822,109.27938683161746,257.10679577331456,207.51082261855822,207.51082261855822,-24.62289645603241,-24.62289645603241,-24.62289645603241,-24.62289645603241,-24.62289645603241,-24.62289645603241,0.0,0.0,0.0,182.88792616252582
2018-01-01,207.9582122915068,154.4183714159126,302.9830958109774,207.9582122915068,207.9582122915068,21.636488223419917,21.636488223419917,21.636488223419917,21.636488223419917,21.636488223419917,21.636488223419917,0.0,0.0,0.0,229.59470051492673
2018-01-02,208.4055932145585,156.47000292141217,307.5570103126442,208.4055932145585,208.4055932145585,19.320975719644846,19.320975719644846,19.320975719644846,19.320975719644846,19.320975719644846,19.320975719644846,0.0,0.0,0.0,227.72656893420336
2018-01-03,208.85297413761012,148.10681372325908,296.6712869477882,208.85297413761012,208.85297413761012,14.139579247716815,14.139579247716815,14.139579247716815,14.139579247716815,14.139579247716815,14.139579247716815,0.0,0.0,0.0,222.99255338532694
2018-01-04,209.30035506066181,141.72295419165476,289.7831148561116,209.30035506066181,209.30035506066181,7.164569185002986,7.164569185002986,7.164569185002986,7.164569185002986,7.164569185002986,7.164569185002986,0.0,0.0,0.0,216.4649242456648
